id,name,popularity,duration_ms,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
3Iee2uf8UXOrOupQzfs1z5,Remember (with ZOHARA),0,221773,ZOHARA,2JfoFQs5wPHgLz8wnJ4wL2,2018-10-26,0.62,0.906,11,-3.638,0,0.0627,0.102,0.0206,0.183,0.398,123.047,4
4MYRhhmFSN7Mg13bL9Vz0Y,Love to Hurt,10,155899,Mia LJ,2aIsNfFEWr7o1Ip6su8kxI,2018-06-01,0.754,0.818,9,-3.548,0,0.0913,0.0589,6.42e-06,0.0937,0.447,121.01,4
2XbNLnpatTyLMu2lDNU64z,Just a Lie,19,194697,Mazen Awad,0ktaxGUh5gkCxTIPtHWdQ5,2018-06-08,0.481,0.664,8,-5.592,0,0.177,0.575,0.0,0.15,0.43,120.425,4
7FaY4PBTq9viETMRVyzcqa,Gotta Get Away (feat. Chateau),39,166000,Chateau,610CXsb2rExBN8VIWEO34m,2018-03-19,0.759,0.762,0,-8.726,1,0.0394,0.203,4.81e-05,0.103,0.453,119.938,4
2OxOPTd5kMekTIA6rh7rST,Cross Your Mind - Prince Fox Remix,16,206587,Prince Fox,1nf5yEVCfMbqm1OCYpntBT,2017-10-27,0.665,0.876,6,-4.742,1,0.114,0.202,0.0,0.0832,0.56,122.01,4
00AYILgnKiTPh2v0WLTbpx,DaNcing in a RoOm - DJ KUE Remix,0,245860,DJ Kue,6sAEKhLqI8pzUMHWgvj6pZ,2018-06-15,0.736,0.759,9,-2.75,0,0.0861,0.0241,2.54e-05,0.0362,0.841,124.983,4
6kQ93Rlfwn1VrVUCNENHtF,Low - David Guetta Remix,26,209032,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,2018-08-10,0.75,0.798,6,-7.454,1,0.0587,0.116,2.18e-06,0.106,0.51,123.98,4
67YCqN0Hp7N8slr7L1fiHx,This Feeling,2,205719,Eduardo Versati,68qUyv2gRbsB0dWvrrjr7Z,2018-10-07,0.537,0.761,1,-5.942,1,0.0469,0.00442,0.0,0.141,0.672,104.999,4
4GUyLlf3ytoaLzBrb0EazY,Only Us,0,184687,Little Nikki,61iRph5tWfvUkZjmvBmADo,2018-06-29,0.481,0.776,2,-3.292,0,0.0602,0.0409,0.0,0.232,0.433,128.023,4
15kQGEy89K8deJcZVFEn0N,This Feeling (feat. Kelsea Ballerini),0,199227,Kelsea Ballerini,3RqBeV12Tt7A8xH3zBDDUF,2018-09-18,0.539,0.651,1,-5.304,1,0.0432,0.0651,0.0,0.0662,0.474,105.159,4
17bkwgLoC3N53jSksfllYX,Be Somebody,0,198281,Kiiara,4u5smJBskI6Adzv08PuiUP,2018-09-07,0.698,0.875,11,-4.665,1,0.0824,0.00557,1.88e-06,0.0618,0.39,115.012,4
2Ceq5Ty6rJqazoZIWyS0Vc,Ocean (feat. Khalid) - David Guetta Remix,54,195833,Khalid,6LuN9FCkKOj5PcnpouEgny,2018-08-17,0.609,0.824,0,-8.251,0,0.0795,0.0913,2.88e-05,0.134,0.36,127.072,4
5sdb5pMhcK44SSLsj1moUh,I Found You (with Calvin Harris),57,191496,Calvin Harris,7CajNmpbOovFoOoasH2HaY,2018-11-02,0.775,0.872,6,-4.194,1,0.0469,0.033,0.0579,0.298,0.379,122.994,4
7FjZU7XFs7P9jHI9Z0yRhK,So Close,68,190302,Georgia Ku,5mYakBbBzPMQTfkVMIgiDM,2018-11-02,0.7,0.872,10,-5.896,1,0.0666,0.121,7.08e-06,0.103,0.761,125.03,4
0wUxh6XMc698xPCfgBaPRV,Dreamer,48,193399,Mike Yung,4UffC3o3JiLSg7pa5DpQbp,2018-11-01,0.532,0.639,5,-7.419,0,0.0388,0.0507,0.00131,0.106,0.198,105.0,4
5xHgVbkCAq529zWCazsXxC,Lost (feat. Jordan Hart),0,206019,Jordan Hart,49sjS8MaTk406DwCr7u0t0,2018-11-02,0.732,0.57,5,-5.588,1,0.034,0.052,1.73e-06,0.0733,0.442,123.963,4
2d3fNzMA3aUqeRFWHqzbHd,Where Would We Be,36,208024,Nicky Romero,5ChF3i92IPZHduM7jN3dpg,2018-02-16,0.54,0.701,4,-6.112,1,0.0533,0.00367,0.0,0.296,0.427,167.012,4
0yZ7BOopH03rkVyny1XlpS,Voices (feat. Najja),9,206889,Najja,75qq04cEkhdz9WWYWfuYXw,2018-06-22,0.638,0.862,5,-3.009,0,0.0463,0.0437,0.0,0.51,0.523,108.032,4
6chZg1OMXz9VN3MQCr4cNf,Cold as Stone (feat. Charlotte Lawrence) - Lipless Remix,40,228667,Lipless,0XmmX4fE4SiRMu3ICsP5sA,2018-05-04,0.619,0.663,7,-6.937,1,0.0366,0.237,0.0,0.111,0.142,123.93,4
29YdvaOS43YDIGtulU1wUn,Heart Is A Liar - Axollo Remix,6,174000,Axollo,08DhNYXQjr5i8ZL041APOI,2018-04-12,0.917,0.374,6,-5.126,0,0.178,0.012,1.72e-06,0.0842,0.554,115.036,4
0Zivesq6IArDojl4AVgQbp,Stay the Same,0,187986,Raphaella,3rJPS8fYBokXpYw1mS9wr0,2018-04-13,0.539,0.893,10,-2.473,0,0.05,0.0543,2.38e-06,0.0504,0.357,125.024,4
4e9rEIp7jCIi8gIovPWpGq,Control (feat. Bryce Vine & Dan Caplen),43,200400,Dan Caplen,2U3FuHYvL3vhkbDAXm24Ep,2018-11-23,0.739,0.698,11,-4.826,0,0.149,0.122,0.0,0.0824,0.715,108.917,4
5sADqbvvRo9i4lIFheMQPo,Convenient - Remix,0,182644,TRU Concept,0i8byW08EV6y7Dv9gDPUCF,2018-11-23,0.774,0.837,0,-5.051,0,0.0506,0.0299,2.42e-06,0.0741,0.847,117.017,4
6lZe9DbvrcHZ3Ot2O9BPRc,Feeling of Falling,46,216789,Kim Petras,3Xt3RrJMFv5SZkCfUE8C1J,2018-11-30,0.744,0.71,0,-6.291,0,0.0551,0.0287,0.0,0.107,0.652,119.945,4
0BG59FhkUjGTsWHtNv0TYi,Forget,7,147763,Moz,5FudGqWXf8q3jG4labQBJ0,2018-09-13,0.789,0.815,9,-2.791,1,0.0841,0.219,0.0,0.083,0.866,105.984,4
48fLPV7iCWxVoOqHdMrmc7,Ego,0,193714,Victoria Voss,2o1DwIg0eMGpA5m6zLLG2I,2018-04-13,0.6,0.637,9,-5.946,0,0.0289,0.336,0.0,0.109,0.214,105.023,4
2HLOhxU7pDPLuygkc4MCtg,Bones - Viceroy Remix,29,201567,Viceroy,5PzC9pOeviQlNF6iGlUF5C,2018-01-19,0.595,0.735,1,-6.221,1,0.167,0.332,0.0,0.122,0.47,111.988,4
6KQxGfOdjHMh5wT15t0gJj,All Into Nothing,34,161400,Mokita,3sKeaby6GMSJWgYueZaSjE,2018-12-07,0.571,0.763,9,-6.66,1,0.05,0.0421,0.0,0.394,0.21,99.955,4
0cge96qsW6ifXppeiiRIGd,How You Love Me (feat. Conor Maynard & Snoop Dogg),45,194286,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,2018-12-07,0.775,0.723,0,-4.095,1,0.0468,0.282,0.000371,0.126,0.756,104.991,4
60QoePs4iQCs2aCZm96ew2,I Got Love (feat. Nate Dogg),0,159024,Nate Dogg,1Oa0bMld0A3u5OTYfMzp5h,2018-12-07,0.849,0.955,1,-1.862,1,0.153,0.286,0.000862,0.0604,0.545,122.984,4
3K4ywyPCdpF9evoL7Z3z1b,Deep End (feat. JHart) - Eden Prince Remix,0,208096,Eden Prince,31Eea8xaK1xAMyJy2iWE0z,2018-08-24,0.677,0.848,7,-6.14,0,0.0741,0.0154,0.00111,0.277,0.469,125.068,4
1v7SF5DDw2tf1YiHq8Y2rt,Reign Over Me,0,219452,Abi F Jones,45XBPUL8jsl9sXvf44F9Ja,2018-04-27,0.536,0.786,1,-3.499,1,0.0371,0.0542,0.0,0.0838,0.304,105.018,4
0IyiRX885cxfOKxQnLkjvW,Where Are You? (feat. Andreas Moss),17,165865,Andreas Moss,2g6nfqSFo2cPVrafnW85jm,2018-12-11,0.419,0.84,8,-4.071,1,0.0582,0.0801,1.84e-05,0.229,0.366,121.081,4
0J03molOnr4YYy4Qw0eAVL,Let You Go - Le Youth Remix,18,165276,Le Youth,1Zz6NBe8UIZjm88TvehFtx,2018-09-21,0.723,0.774,1,-5.171,0,0.0985,0.106,0.00601,0.495,0.635,117.979,4
3zECQWhwAEydeK9jUTPamo,Where Have You Gone (Anywhere),53,158602,Lucas & Steve,5wwneIFdawNgQ7GvKK29Z3,2018-09-28,0.618,0.767,5,-5.024,1,0.0489,0.00552,0.0,0.147,0.239,124.071,4
3PTMcrpi5tbHzc8xxOZ8lG,Nothing On Us,45,161520,The Him,5WdqBAQhGFCrZvBKXiPIu7,2018-09-14,0.605,0.733,2,-4.684,1,0.0616,0.124,0.0,0.0786,0.489,125.029,4
575NJxNUVDqwJGdzBrlLbv,Lost In Japan - Remix,59,201253,Zedd,2qxJFvFYMEDqd7ui6kSAcq,2018-09-27,0.706,0.855,10,-5.377,1,0.215,0.0911,0.0,0.347,0.293,107.184,4
69tZQqo4mRszkLlmfxBnUS,Forever Yours,24,193229,Nick Smith,5W5JelsLmCytPXmzN5w8fc,2018-09-16,0.637,0.708,5,-6.184,1,0.219,0.117,0.000614,0.0969,0.458,100.339,4
0aX2TCQRU3FHUMrOagZi2k,2 Gone,58,190253,CVBZ,0pt7PX4Hftlg8mV1ySU84Q,2018-07-13,0.699,0.873,1,-3.096,1,0.239,0.141,0.0,0.272,0.658,99.938,4
2EEiWAKVfsN0zGK33Ere5b,Falls - Kaskade Remix,0,224352,Kaskade,6TQj5BFPooTa08A7pk8AQ1,2018-10-02,0.461,0.716,6,-5.462,1,0.0436,0.00986,0.0,0.131,0.192,161.159,4
59pC3ONM6ggVn0CYi0l1KD,SLOW DANCING IN THE DARK - Loud Luxury Remix,48,176414,Loud Luxury,6t1gpxYbY8OlLA7D2RiikQ,2018-11-09,0.752,0.883,5,-4.45,0,0.0426,0.00616,0.0998,0.167,0.509,122.026,4
69HVwrOSZdcFPwJUnuTN1n,Always on My Mind,18,194516,LOVRA,4fIPBdK4awAR1W14u3v1J5,2018-11-23,0.572,0.895,1,-5.382,0,0.102,0.0114,0.0259,0.381,0.525,124.031,4
5itOtNx0WxtJmi1TQ3RuRd,Giant (with Rag'n'Bone Man),72,229184,Rag'n'Bone Man,4f9iBmdUOhQWeP7dcAn1pf,2019-01-11,0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,4
3ViJYmiobUr5ozBHHcpzbF,Anti-Everything,0,183853,Loren Gray,3MbrazQE12UdSdFunXcft1,2019-01-11,0.734,0.663,0,-7.292,1,0.185,0.28,0.0,0.12,0.256,101.943,4
6lvVHgUNx8sIN9j7pIAXY0,Give Me Love,36,222450,Leu Leu Land,6lH8TyRSfitGTanY5N4k2J,2018-04-06,0.755,0.752,11,-5.105,1,0.054,0.00384,2.82e-06,0.144,0.429,120.037,4
5HtNJaSyp9Mraql97iUMbm,White Lies (DMND City Remix),0,196721,DMND City,7AqUbV5oJubluwa3CWePiu,2018-04-20,0.653,0.82,9,-5.419,0,0.0499,0.00158,0.286,0.107,0.217,122.057,4
0Vcv54XfyE2oktzHSZMxhr,Throwback,22,226542,Shaun Frank,0BBwlSQvHHtahgYpLj1wJE,2019-01-18,0.613,0.731,8,-3.993,1,0.0625,0.177,0.0,0.107,0.322,107.071,4
46Cliwsmf95NOx1AYWWlUn,Space For Two - R3HAB Remix,0,164250,Mr. Probz,33W1pnW9zScZtYTnAoWnOT,2018-06-29,0.304,0.677,4,-5.271,1,0.0916,0.0676,0.0,0.0976,0.159,77.316,4
6JwWNfmtA1DxGgch10i4jX,Edge of Love (feat. Nevve),26,161538,Nevve,3RTklnRcfHgkQJwFpgOq3t,2018-06-29,0.74,0.533,9,-6.155,0,0.0941,0.164,0.0,0.437,0.567,104.065,4
3eHh1mv5zGiooJasmPJN0m,Arizona (feat. Eric Lumiere),30,219693,Eric Lumiere,4TSqSBlGY1wV5qhnX6vVwB,2018-10-12,0.68,0.636,1,-7.729,0,0.147,0.829,0.0,0.134,0.395,116.796,4
7I3TfwUbNCysCZEhxmUGti,I Want You,13,207102,TNAN,0iVIyMmjPXwnbqWdDhNSgC,2018-04-27,0.449,0.913,6,-3.482,0,0.202,0.0545,0.257,0.118,0.406,83.328,3
0AyH3RswoTGpgd1jZSxc6E,Runaway,0,229500,ChianoSky,2NsPu9shOTsojNUZyw22pR,2018-10-05,0.837,0.599,9,-9.394,1,0.482,0.127,2.34e-06,0.0818,0.33,120.007,4
6y1zm8SLoBqCDfaaJzmQL4,Feeling You (feat. Norah B.),8,202263,Norah B.,2oc7HOF4je0QOUpYZ3Drio,2018-07-27,0.673,0.68,1,-4.872,1,0.0518,0.261,5.38e-06,0.0883,0.406,94.922,4
14IzJGmsDnE7SMpn6MjL17,Everything,0,217640,Amber Louise,2vhuqW1UFNmFNmJ31HuyGL,2018-04-13,0.744,0.625,7,-8.102,0,0.127,0.219,1.32e-05,0.14,0.19,128.063,4
0rTV5WefWd1J3OwIheTzxM,Talk,68,197487,Disclosure,6nS5roXSAGhTGr34W6n7Et,2019-02-07,0.9,0.4,0,-8.443,1,0.124,0.0501,0.0,0.0876,0.338,136.001,4
5lDXuPlUG86rez5O0E1Tdl,Love Me Like You Used To,22,168767,Cecilia Gault,1A1ZXMqcpElewwm16R0cmk,2019-02-08,0.624,0.65,6,-6.209,0,0.106,0.156,0.0,0.238,0.0702,103.998,4
3NLANcsChfVjBhMgPuXCu9,Close - Price & Takis Remix,9,197143,Price & Takis,7bCWp0OGCR9OOHedxrIMox,2018-05-18,0.679,0.842,1,-4.551,0,0.0335,0.107,1.98e-06,0.479,0.26,139.947,3
6iLnf8UkYHqK38m6K9UUAj,U Remind Me - TRU Concept Remix,37,229884,TRU Concept,0i8byW08EV6y7Dv9gDPUCF,2017-08-11,0.753,0.754,6,-4.789,0,0.0444,0.000737,0.000203,0.11,0.484,118.971,4
4JsrQM4oQXU5MTBBTZE0p8,Turn Around - Youngr Bootleg,0,206505,Phats & Small,4WLGcWrkSExCqILxDk7ol6,2018-08-03,0.633,0.776,1,-6.763,0,0.095,0.0147,1.84e-05,0.163,0.311,131.951,4
43rAedY6BxKtINUfbD1UMN,Back To You,24,148162,Hoved,6aH5wUamNyPqimXRBt67k1,2018-08-16,0.831,0.643,7,-5.831,0,0.146,0.0459,1.63e-05,0.254,0.238,121.989,4
2qfEcCkEo5NscA9GL7ER72,Nobody,60,211040,James Arthur,4IWBUUAFIplrNtaOHcJPRM,2019-03-01,0.673,0.687,6,-5.295,0,0.0623,0.269,0.0,0.181,0.524,96.964,4
3gicyfiEVMGONgzygpWjNT,Grip,53,198075,Bastille,7EQ0qTo7fWT7DPxmxtSYEc,2018-12-06,0.598,0.904,4,-2.293,1,0.0507,0.331,0.0,0.264,0.503,138.091,4
3qhfXNcG8fGZdyNhiBpeDD,Hard Pass,18,236139,Ryann,5EJHdetWppJ5mcyyU2HN52,2019-02-15,0.578,0.696,0,-4.302,0,0.0317,0.382,0.0,0.212,0.519,104.991,4
53hNIcq8OLj9OUNvQ4ulFM,Love Me,46,194872,Lights,5pdyjBIaY5o1yOyexGIUc6,2019-02-14,0.754,0.824,5,-2.453,0,0.039,0.0506,7.92e-06,0.108,0.613,116.978,4
3D37T7euWvVJ45evRmriIh,Better With You,57,192941,Iselin,3rjHIPFed2qITXAWvArRtp,2019-03-01,0.571,0.752,3,-4.872,1,0.0293,0.0196,6.92e-05,0.114,0.25,102.043,4
63ZtaTHM7Cu3JEca5xrWi3,Favorite Sound,41,205714,Echosmith,1PbBg2aYjWLKRk84zJK15x,2019-03-08,0.631,0.722,1,-3.031,1,0.0324,0.311,0.0,0.153,0.443,105.045,3
5uy1SEASb2BgGeOIoLfhPK,Chimera - Steve Kroeger Remix,0,180974,Steve Kroeger,3RuKMixE6jnuXqEx1Jy1om,2019-03-08,0.791,0.659,11,-7.485,0,0.0332,0.00459,0.00013,0.0626,0.332,111.998,4
2GoLbyGzBYqDBq65hWs5ml,Alone - CID Remix,41,226562,CID,4FCzCS0KEgb0rgySWINItO,2018-05-04,0.711,0.798,2,-4.115,0,0.0577,0.0223,1.71e-05,0.185,0.641,124.967,4
3WE4GE18Yq8s3Z7uV743I4,Play It Cool,0,169812,Monsta X,4TnGh5PKbSjpYqpIdlW5nz,2019-03-22,0.812,0.805,9,-3.83,0,0.243,0.00677,0.0,0.0833,0.568,119.958,4
6j4LFcnjQs75eQ7IVRHV71,Save Us (Devan Remix),16,243867,Devan,2hE6W430BpJRCFBNgZE3jB,2018-08-17,0.671,0.884,11,-5.418,0,0.0663,0.00244,0.00156,0.13,0.536,126.001,4
7ChOz9mxpHcupyMldVotta,Wake Up - Just Kiddin Remix,18,267966,Just Kiddin,4bazJLWIv8CuqmgxJRiGqo,2018-08-10,0.775,0.826,11,-6.782,0,0.0505,0.000486,0.0414,0.0966,0.707,123.999,4
1f4p1hDsYdSrgmNeIlwpad,Bad Timing (with loren north),47,224434,loren north,2rBIJIECWuDEzaiewMf0Kr,2018-10-05,0.676,0.644,10,-6.647,0,0.112,0.589,1.34e-06,0.0995,0.459,106.073,4
6WBBjkY1pFlyhnD2VfD6ZG,Drown - Tobtok Remix,29,184918,Tobtok,6pcxIOhQCNb7DX2iuEXgxL,2018-10-12,0.776,0.63,10,-7.313,1,0.0596,0.197,1.51e-05,0.191,0.605,121.949,4
6nDKrPlXdpomGBgAlO7UdP,SOS,0,157202,Aloe Blacc,0id62QV2SZZfvBn9xpmuCl,2019-04-10,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001,4
6z2O61TBA5HOsVyBesIwWs,Change Your Mind,36,168373,lovelytheband,4KJ6jujcNPzOyhdNoiNftp,2019-03-29,0.719,0.836,2,-4.843,1,0.104,0.00478,0.0,0.105,0.538,100.008,4
3y3brCCecHC3Db18aIOnny,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",63,215316,Rita Ora,5CCwRZC6euC8Odo6y9X8jr,2019-04-19,0.591,0.705,9,-6.519,0,0.079,0.381,0.000116,0.131,0.27,121.799,4
3wBa0EvMvIIUEvPYsIuqKT,Bones (feat. OneRepublic) - Hook N Sling Remix,0,194286,Hook N Sling,3iN9k8uvm4WrgdlOigOH8D,2019-03-08,0.592,0.791,0,-4.156,1,0.0438,0.00207,0.00483,0.198,0.291,126.179,4
7m08259Q5tSlCoHKq0l5AL,Don’t Feel Like Crying - MK Remix,35,220684,MK,1yqxFtPHKcGcv6SXZNdyT9,2019-02-15,0.586,0.93,5,-4.085,0,0.0396,0.00199,2.09e-05,0.15,0.212,123.985,4
4BiiOzZCrXEzHRLYcYFiD5,Hope,64,180120,Winona Oak,3XC57xz74X3xUi1hv4mge1,2018-12-14,0.773,0.699,1,-5.982,0,0.0958,0.488,3.6e-06,0.0814,0.513,104.941,4
6179WQbZYf2WXoVne3mN6d,We Found Love (feat. Ashibah),40,187131,Ashibah,5krSTcI0xPGmeloiQTPsYP,2019-01-18,0.69,0.768,9,-5.004,1,0.0566,0.044,0.017,0.108,0.252,122.049,4
0j1CiuNObut67Rw72mUNy0,So Cold (feat. Lily Denning),38,197521,Lily Denning,3gY5phLoPwEPBcHXck53XX,2019-03-08,0.778,0.759,8,-6.228,0,0.0426,0.0913,0.0278,0.12,0.108,124.008,4
2YNVpj4AfBb3HN1QTqEcVB,Something Strange,56,189580,Haley Reinhart,5cKlE8f6b26h61Ml7m052Q,2018-11-02,0.628,0.817,4,-4.223,1,0.0287,0.242,1.31e-05,0.262,0.539,119.041,4
3Kuu5vASpXK8oRsxOvau6P,Think About You,57,208567,Valerie Broussard,6eVWXmKBW7Iltub01D9R1c,2019-02-14,0.673,0.596,10,-7.891,1,0.0354,0.166,0.0,0.11,0.19,123.969,4
6TPIQmUl7e9o9NQni6cvVz,Fight It,32,229696,Mr. Popular,1Enk9yh0hOg40eG0343rl5,2018-07-19,0.785,0.716,1,-5.138,0,0.134,0.24,0.0,0.125,0.343,114.962,4
5YkmS18BehACOhIIeUqe6l,I Miss Myself (with HRVY),55,191612,HRVY,28y6CyJNkGNjJQKrlx4AmN,2019-05-03,0.72,0.864,0,-3.249,1,0.208,0.0856,0.0,0.16,0.659,96.048,4
7IbblrG9oj2BApBUoC9Xfb,Heartless,16,164400,Bianca & Rook,5bPFDtLD6FCQaTxxal9Y2F,2018-09-14,0.748,0.58,7,-8.042,1,0.0472,0.0394,0.0,0.171,0.335,99.97,4
5icOoE6VgqFKohjWWNp0Ac,Here With Me,74,156347,CHVRCHES,3CjlHNtplJyTf9npxaPl5w,2019-03-08,0.791,0.565,5,-3.933,0,0.0439,0.0623,0.0,0.156,0.181,99.961,4
5p1ex0pXv6jSPJ6QbumQpD,Piece Of Your Heart,0,152913,Goodboys,2nm38smINjms1LtczR0Cei,2019-02-01,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,4
6PtXaQhZvH4JFU5xe1aqRx,I Will Be Here - Wolfgang Gartner Remix,48,237880,Sneaky Sound System,6ieVhWXtOmK6DO6dmX7Eko,2010-08-31,0.735,0.716,6,-5.023,0,0.0499,0.0161,4.98e-06,0.0769,0.497,127.978,4
4Jr5mz5SdCwCWuVhCxJoTo,GOMF (feat. BRIDGE),0,197217,BRIDGE,05LTJdcIWfHyQXC1za07k8,2019-05-03,0.749,0.659,9,-6.746,0,0.0343,0.00198,0.000755,0.181,0.407,114.964,4
5Ukx8S8L6U3XEhazdje0bL,Beautiful - Bazzi vs. Hook N Sling's Spectrums Remix,34,170727,Hook N Sling,3iN9k8uvm4WrgdlOigOH8D,2018-07-06,0.678,0.881,2,-3.081,1,0.0484,0.0739,0.0,0.111,0.5,109.981,4
0kYzStlg98CUglGsFqv7RL,Everything I Got,24,198867,The Aston Shuffle,4Jv9I6DAbcjDa8HGFAjv94,2018-06-29,0.674,0.886,0,-4.338,1,0.045,0.0684,0.000243,0.131,0.282,122.016,4
1oRNoopMj0hAuyVCprzx0M,Bodies - Felix Cartal Remix,0,217800,Felix Cartal,6roDXEmZ6AARdOUv6x5U2v,2018-03-02,0.594,0.73,0,-4.47,1,0.0802,0.195,0.0,0.313,0.242,100.022,4
323eANs4Kha72cH6LjR10A,Hurt U,25,187368,Caius,4IQxLwHL2e8JRPQ1kbMuwi,2019-01-18,0.726,0.437,1,-7.608,0,0.0419,0.349,0.00215,0.135,0.223,114.013,4
18c2wXbZRqgScD5ZoGfmx2,Nobody Else,13,191484,Davi Menezes,25XLc45VGztRdQvgzAbKEy,2018-04-13,0.704,0.717,7,-5.976,0,0.0353,0.27,0.0,0.0876,0.506,122.017,4
3M9Apu4OZfylLTFKvgEtKa,Ritual,66,198996,Rita Ora,5CCwRZC6euC8Odo6y9X8jr,2019-05-31,0.647,0.726,3,-4.389,0,0.0552,0.157,0.0,0.0844,0.767,114.996,4
05CwHjIk71RXVU40boRMnR,Call You Mine (feat. Bebe Rexha),0,217653,Bebe Rexha,64M6ah0SkkRsnPGtGiRAbb,2019-05-31,0.591,0.702,7,-5.59,1,0.0289,0.225,0.0,0.414,0.501,104.003,4
7sGTH1fber0bhncNMfNxmt,All My Friends,43,204627,Madeon,4pb4rqWSoGUgxm63xmJ8xc,2019-05-31,0.669,0.757,8,-4.259,0,0.0469,0.0248,0.0,0.283,0.708,106.018,4
3eW2EDwNRAiQKkgom96dUa,Summer Air (feat. Trevor Guthrie),24,201905,Trevor Guthrie,6NXk2pLFocS2OkNdT7ncBt,2019-05-31,0.632,0.574,4,-8.584,1,0.053,0.0942,0.0,0.215,0.557,125.989,4
6J82pV4ZJ8iroF2FX1FO1B,Teenage Crime,8,221683,BRÅVO,5wbXEmUKBwInLhJS5Bmbqw,2018-09-07,0.855,0.595,1,-4.464,0,0.146,0.298,1.1e-05,0.105,0.461,103.935,4
66GbYvhC0m61TvDU2aC89W,Under Cover,0,178065,Landis,7bSDGumYzI7Cehekr534Xn,2018-12-21,0.703,0.937,9,-2.257,0,0.11,0.0118,0.00207,0.203,0.407,124.007,4
1VvdIl34vIVkuPqoTK9Agn,Too Good to Be True (feat. Machine Gun Kelly) - Danny Avila's Ibiza Remix,37,190588,Machine Gun Kelly,6TIYQ3jFPwQSRmorSezPxX,2018-07-13,0.618,0.869,8,-2.815,0,0.0522,0.047,0.0,0.121,0.587,101.994,4
6ZdkOl1rrZ26IiAPvoo5UD,By Your Side,0,171707,Aviella,5UA4NsiBgSQICPFMDKcPAe,2018-01-31,0.629,0.75,9,-5.732,0,0.138,0.377,0.000163,0.136,0.239,122.929,4
4WvDIBnUNQfELNAsThA9dP,Looking For Your Love,11,177046,DallasK,7uas0F5EhsZg6KDJ7yy7rW,2018-11-09,0.622,0.838,5,-5.328,0,0.287,0.0117,9.98e-06,0.0763,0.404,116.21,4
7CkYwVDhi0OcxRZLsYacbF,I Belong To U,0,180513,Forrest Park,2zVJzXJAlFK69bn1czaEXd,2018-03-23,0.704,0.797,11,-5.317,0,0.06,0.125,3.17e-06,0.0823,0.33,117.049,4
61UyafsBtUlEErW0Qi62ed,You Know,4,180485,Damaui,3FjyYauJ9oaHMUtzN8uudZ,2018-06-01,0.671,0.833,4,-4.996,0,0.122,0.246,0.0209,0.61,0.504,125.024,4
47Ee2r9mvcob1Yep5MQlCu,All I Want,26,217359,Conro,1BAdSa5cdtCNLbvT7gWmtJ,2019-06-14,0.675,0.892,4,-4.169,0,0.0437,0.0451,0.00046,0.394,0.271,106.006,4
1xK7enJZVdv37fnnxoZlPq,With You,54,180840,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,2019-06-14,0.362,0.921,1,-3.815,0,0.486,0.123,0.0,0.19,0.529,172.191,3
6jXW2nHRS53cJmlED5PsGC,California - TRU Concept Remix,37,200158,TRU Concept,0i8byW08EV6y7Dv9gDPUCF,2018-03-30,0.751,0.672,4,-5.624,0,0.0329,0.0505,0.00371,0.137,0.739,123.003,4
7AELpTmmcMIcZrEyfh1Gnd,16 Steps - Club Edit,23,194833,Olivia Holt,188VINPQh5dyNfLUkevKqf,2018-08-17,0.647,0.676,2,-5.573,1,0.105,0.0497,0.000779,0.0578,0.732,180.051,4
7rTJ9zvjv5mqa1cWSv8Qui,Soaking Lovers - Called Meyer Remix,16,186545,Called Meyer,64c1lpfA63C2MnhF5RGlHQ,2018-08-03,0.656,0.892,9,-5.491,0,0.0513,0.0558,0.0019,0.0889,0.516,109.987,4
1RwEChR09Iuz30qPuAiLPS,Flowers - Seizo Remix,38,189163,Seizo,5ECvdR4H6eAsFL3kmUUzdX,2018-06-15,0.777,0.648,6,-4.975,1,0.0364,0.0302,0.0,0.14,0.789,120.957,4
6oJ6le65B3SEqPwMRNXWjY,Higher Love,75,228267,Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,2019-06-28,0.693,0.678,8,-7.159,1,0.0324,0.0151,5.71e-06,0.101,0.404,103.952,4
7lqui7dw4HTVjsnCYzHsMI,Tropical Storm (Cospe Remix),0,220403,Cospe,43uhUaCqKQFm1Fo8V4EPCu,2018-11-02,0.624,0.895,6,-4.919,0,0.0424,0.0274,1.62e-05,0.215,0.226,123.999,4
3f9rzSN7BSdLahaxF671PX,Mr Parachute (feat. Jocelyn Alice) - TRU Concept Remix,0,191067,TRU Concept,0i8byW08EV6y7Dv9gDPUCF,2019-07-05,0.705,0.826,0,-4.231,1,0.0335,0.0947,0.0165,0.0456,0.528,123.987,4
5rqvpEqOkiu2k6K0UTZmzR,L.A. - Sistek Remix,36,161000,Sistek,7AfIBbjDpPR6FlLWLsAcHu,2017-11-24,0.774,0.743,4,-7.004,1,0.109,0.0608,3.75e-05,0.372,0.372,104.955,4
